,,,,,,,REFERENTES,,,STATUS DE COLECCION,,,,,,,,,,,,INCLUDES,,TELA DE LUCIR MUESTRA COLECCION,,,,,TELA DE FORRO MUESTRA COLECCION                                ,,,,,,,,VARIACION DE COLOR,,EMPAQUES,MARQUILLA SATINADA FORRADA,BORDADO EN PRENDA,,SEMIELABORADOS,,PROCESO EXTERNO,,,,,ENTREGABLES COLECCION,,,,,,,REFERENTES DISEÑO TECNICO,,,,,,TELAS,,,,,,INSUMOS,,,BORDADO,,TOTAL,SEMANA 1 - COMENTARIOS DE MEDICION,,,,,SEMANA 2 - COMENTARIOS DE MEDICION,,,,,SEMANA 3 - COMENTARIOS DE MEDICION,,,,,SEMANA 4 - COMENTARIOS DE MEDICION,,,,,SEMANA 5 - COMENTARIOS DE MEDICION,,,,,SEMANA 6 - COMENTARIOS DE MEDICION,,,,,SEMANA 7 - COMENTARIOS DE MEDICION,,,,,,,,EQUIPO TECNICO,,,,,,INFORMACION LOGISTICA MEUSTRA COLECCION,,,,,,COMPOSICIONES MUESTRA COLECCION,,,,,,,,COMPOSICIONES PRODUCCIÓN,,,,,,,0,,,,,,,,,,,,
REF,IMAGEN,CODIGO MD,CODIGO PT,NOMBRE REFERENCIA,COLOR,COD COLOR,FOTO BASADO EN,PT, BASADO EN,STATUS,DISEÑADOR,STATUS TALLER,MODISTA,FOTOS INTERNAS,LINEA,SUBLINEA,TIPO REF, TALLAJE ,LARGO,CLOSURE,LINNED,INCLUDES,INCLUDES DE PAQUETE COMPLETO EN PLANTA,CODIGO TELA DE LUCIR PRINCIPAL EN MUESTRA,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,BASE TEXTIL,CODIGO TELA DE FORRO,FOTO TELA,DESCRIPCION TELA,ANCHO TELA ,MOD. DE ARTE,UBICACION EN TRAZO,ALL OVER,SUGERENCIA MOD/UBC,VARIACION DE COLOR,REF,TIPO DE EMPAQUE,APLICA O NO,APLICA O NO APLICA,DESCRIPCION,APLICA O NO APLICA,DESCRIPCION,PROVEEDOR,PROCESO EXTERNO,COSTO,STYLING,FOTO PRODUCTO,COMENTARIOS,TERMINADO EN TALLER PARA COSTEO TELAS,ENTREGABLE CREATIVO,"ENTREGABLE TECNICO  
82,,MD04153,PT04523,,,,,PT02981,SHIMMERING OCCASUS SOLIS ONEPIECE SV25,CANCELADO CORTADO,MARIA DEL MAR,CANCELADO,MARTA RAMIREZ,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,SLIP ON,SI,,,TE00012427,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 WILD HORSES GREEN/WINE 50CMS",1.42,LYCRA,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
83,,MD04195,PT04524,RAIZ MARINA ONEPIECE,,,N/A,N/A,N/A,EN PROCESO,MARIA DEL MAR,TERMINADO,LUZ MARY MORALES,OK FOTO EN AUDACES,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,SLIP ON,SI,N/A,N/A,TE00009643,,LYCRA VITA ANTIQUE ECRU,1.50,LYCRA,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,TRAZO,SOLIDO,,X,0.56MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,NUEVO,,WOMEN ONEPIECE KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTANE",,OK,,,WOMEN ONEPIECE KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
84,,MD04240,PT04525,BARE TROPIC TOP,,,N/A,N/A,N/A,CANCELADO SIN CORTAR,YAMILET,CANCELADO,,,TOPS,CROP TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00012465,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS´27 TROPICAL PAISLEY WINDOW RED/WINE/ECRU 34CM",1.42,LIGHT POPLIN,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,CAMBIA DE REFERNTE,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,nuevo,,WOMEN CROP TOP IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,WOMEN CROP TOP IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
85,,MD04241,PT04526,WINE/GREEN TERRITORIO ATEMPORAL MAXI DRESS ,,,,PT03393,RITUALES MAXI SKIRT WS26,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,OK FOTO EN AUDACES,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012467,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 LICUALA ENVIROMENT WINE/GREEN/MUSTARD",1.42,LIGHT POPLIN,,,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,PARAMETRIZACIÓN,ALL OVER,,X,"2.36 MT
MOD DE ARTE",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,REVISAR EL ENRESORTADO PORQUE SE VE MUY CHALENGUITO,,,,,,,,,,,,,,,,,,,,,,SESGO EN CINTURA DELANTERA DE 1CM  ,DEBE LLEVAR SESGO EN LOS TIEMPOS,SESGO EN CINTURA DELANTERA DE 1CM   DEBE LLEVAR SESGOS EN LOS TIEMPOS,,,ALL OVER,OK MARQUILLA ,,,,,SI CAMBIA REFERENTE,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,si,,ok,,,WOMEN MAXI DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
86,,MD04242,PT04533,SUMMER THEORY MINI SKIRT,,,N/A,N/A,N/A,EN PROCESO,BURGOS,CONFECCION,MARIA EUGENIA SARRIA,,SKIRTS,MINI,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00010258,,"PALM COTTON MESH, ART. TMC E8736-A PREVIEW, WS25, PALM TRIM ANTIQUE ECRU",1.40,COTTON MESH,,#N/A,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,UBICACIÓN TRAZO,UBICACIÓN EN TRAZO,,X,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,NUEVO,,UBICACIÓN EN TRAZO,OK MARQUILLA ,,,,,NUEVA,,WOMEN MINI SKIRTS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,WOMEN MINI SKIRTS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,
87,,MD04196,PT04527,DOTS GREEN TIDE OVER ONEPIECE,,,,PT02730,TERRACOTA  TIDE OVER ONEPIECE WS25,EN PROCESO,MARIA DEL MAR,TERMINADO,MARYURI OSPINA,OK FOTO EN AUDACES,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00012434,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS GREEN/ECRU 5CMS",1.42,LYCRA,TEN0003651,,LYCRA BAHIA 33474 COL190419 VERDE MILITAR,"1,5",N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,,PT02727,WINE LEE SIDE ONEPIECE WS25,SAP,ALL OVER,,,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,OK,,,,,,,,,,,,,,,,,,,,,,"OK
(REVISAR SI HAY EN EXISTENCIA OT)",,ALL OVER,OK MARQUILLA ,,,,,IGUAL,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTANE",,OK,,,,,,,,,,,,,,,,,,,,,
88,,MD04154,PT04528,,,,,PT02122,SANTA CLARA ONEPIECE SV24,CANCELADO CORTADO,CLAUDIA,CANCELADO,DIANA ADARME,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,,,TE00012433,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS BLACK/ECRU 5CMS",1.42,LYCRA,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,,,,,,,,,
89,,MD04197,PT04529,DOTS WINE/ECRU SUNNY DAYS ONEPIECE,,,,PT02728,WINE SUNNY DAYS  ONEPIECE WS25,EN PROCESO,MARIA DEL MAR,TERMINADO,MARTA RAMIREZ,OK FOTO EN AUDACES,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00012435,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS WINE/ECRU CMS",1.42,LYCRA,TEN0002898,,LYCRA BAHIA 33474 COL191325 CAFÉ,"1,56",N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,,PT02728,WINE SUNNY DAYS  ONEPIECE WS25,SAP,ALL OVER,"LOS REFERENTES SON EN SUMATRA Y ESTA ES VITA, NO PASA DIRECTO",X,0.31 MT,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,OK,,,,,,,,,,,,,,,,,,,,,,"OK
(REVISAR SI HAY EN EXISTENCIA OT)",,ALL OVER,OK MARQUILLA ,,,,,SE LE AGREGO EL ELASTICO EN PANTY PERO IGUAL,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,"80% POLYESTER
20% ELASTANE",,OK,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
90,,MD04198,PT04530,LEOPARD ALTA MAR ONEPIECE,,,,PT03081,ECRU/RED/WINE ALTA MAR ONEPIECE SV25,EN PROCESO,YAMILET,TERMINADO,ADRIANA ESCOBAR,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,WITH BELT,N/A,TE00012430,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 Bohemian Leopard 60CM",1.42,LYCRA,TEN0003561,#N/A,#N/A,#N/A,N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,,,,,,,PT03491,TRIBAL ECRU/BLACK ALTA MAR ONEPIECE WS26,SAP,ALL OVER,"LOS REFERENTES HAN SIDO UBI EN TRAZO O MOD DE ARTE, NO PASA DIRECTO",X,"0.59 MT
MOD DE ARTE",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,REALIZAR CINTURON DE TRENZAS,,,,,,,,,,,,,,,,,,,,,,"OK 
AUMENTA CONSUMO POR TALLE 

GUIARSE CON BASE 
REF 83 PT03983 ECRU PALM TEXTURE ONEPIECE OT02863 SV26",,ALL OVER,OK MARQUILLA ,,,,,igual,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,SI,,OK,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
91,,MD04199,PT04531,DOTS BLACK/ECRU KONIBO BIKINI TOP,,,,PT03066,SAND/BLACK KONIBO BIKINI TOP SV25,EN PROCESO,MARGARITA,TERMINADO,SONIA QUIÑONEZ,OK FOTO EN AUDACES,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,N/A,,,EMBROIDERED STRAP EDGE,N/A,TE00012433,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 DEER DOTS BLACK/ECRU 5CMS",1.42,LYCRA,TEN0003152,,LYCRA BAHIA 33474 COL194006 NEGRO,"1,56",N/A,N/A,SI,ALL OVER,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,APOYO ESPECIAL,ALL OVER,,x,0.64 MT,,,,,x,,TERMINADO,x,,,,,,,,,,,,,,,,,,PROGRAMACION,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,ALL OVER,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI TOP KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,SI,,OK,,,WOMEN BIKINI TOP KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
92,,MD04200,PT04532,NAVY/ECRU NEW TIDE MIRAGE ONEPIECE,,,,PT03968,TIDE MIRAGE ONEPIECE SV26,EN PROCESO,YAMILET,MEDICION ,FANNY GOMEZ,,SWIMWEAR,ONEPIECE,SW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00012436,,"PRINTED LYCRA, art.VITTA-FY0427J RATTI, WS27 TROPICAL WILD NAVY/ECRU 90CMS",1.42,LYCRA,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,,,,,,,,,,PT03968,TIDE MIRAGE ONEPIECE SV26,TRAZO/MOD ARTE,MODIFICACIÓN DE ARTE,TIENE DIFERENTE MOLDERIA,X,0.29 MT,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,REVISAR COPA Y DEJAR  EL CANAL FUNCIONAL.,,,,,,,,,,,,,,,,,,,,,,REF 72 PT03968 TIDE MIRAGE  ONEPIECE SV26  OT02852 + TIRA ADICIONAL DEL POSTERIOR PARA ANUDAR + 4 TIRAS ADICIONALES PARA ESCOTE POSTERIOR,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,el de produccion estaba demasiado grande la copa,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,WOMEN ONEPIECE KNITTED,"78% POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
93,,MD04149,PT04534,,,,,,TERRA OF ANCESTORS WRAP SKIRTWS22,CANCELADO CORTADO,FER,CANCELADO,ALEJANDRA ROJAS,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,,,TE00011851,,"EYELET COTTON LINEN, ART. 20763 - BROCHE COL.CAMEL",,EYELET COTTON,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,WOMEN MAXI SKIRT IN WOVEN FABRIC,"70% POLYESTER
30% COTTON",WOVEN,,,,,,,,,,SLIP?,,,,,,,,,,,,,,
94,,MD04243,PT04535,,,,,PT03927,MARSALA PALM NOMAD PANT SV26,CANCELADO CORTADO,FER,CANCELADO,ISABEL VALENCIA,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00011271,,"EMBROIDERY COTTON ART.233131- EMBSENSE, ECRU PALM",1.40,EMBROIDERED COTTON,,#N/A,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,PROGRAMACION,"REVISAR LO QUE ESTA PASANDO EN EL TIRO DELANTERO. 

VOLVER A CORTAR DANDOLE MAS CAPACIDAD A LA BOTA PARA QUE QUEDE MAS BOMBACHA.",,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,NUEVO,,WOMEN PANT IN WOVEN FABRIC,"70% POLYESTER
30% COTTON",WOVEN,,,,,,,,,,,,,,,,,,,,,,,,
95,,MD04155,PT04537,,,,,PT03098,BLACK MURAYA T-SHIRT SV25,CANCELADO CORTADO,YAMILET,CANCELADO,JIMENA BORJA,,TOPS,T-SHIRT,TP, XS-S-M-L-XL ,N/A,SLIP ON,SI,N/A,N/A,TE00012440,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.40,TERRY,,,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,WOMEN T-SHIRT KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,SLIP,,,,,,,,,,,,,,
96,,MD04244,PT04536,SOLAR CODE DRESS,,,,PT03091,BLACK MARINER MAXI DRESS SV25,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,,DRESSES,,DS, 0-2-4-6-8-10-12 ,ANKLE 95CM,SLIP ON,,N/A,N/A,TE00012440,,"PRINTED TERRY art.FY0446J/RICI RATTI, WS27 MAPUCHE LINES ECRU/BLACK 80CM",1.40,TERRY,TEN0002704,,LICRA TABITA CRUDA U400502,"1,49",SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,PROGRAMACION,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,NUEVO,,WOMEN ANKLE DRESS KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,WOMEN ANKLE DRESS KNITTED,"85% POLYAMIDE
15% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
97,,MD04201,PT04546,NAVY/ECRU SEAWATERS BIKINI TOP,,,,PT03499,PALMS BLACK/SAND SEAWATERS BIKINI TOP WS26,EN PROCESO,YAMILET,TERMINADO,JIMENA BORJA,OK FOTO EN AUDACES,SWIMWEAR,BIKINI TOP,SW, XS-S-M-L-XL ,N/A,,SI,N/A,N/A,TE00000352,,LYCRA NAVY 390 VITA COL 60043 ADMIRAL,1.50,LYCRA,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TRAZO,SOLIDO,"TIENE 2 TELAS, NO PASA DIRECTO",X,,,,,,x,,#N/A,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,igual,,WOMEN BIKINI TOP KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",,OK,,,WOMEN BIKINI TOP KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
98,,MD04202,PT04547,NAVY/ECRU MAREÉ BIKINI BOTTOM,,,N/A,N/A,N/A,EN PROCESO,YAMILET,TERMINADO,FANNY GOMEZ,OK FOTO EN AUDACES,SWIMWEAR,BIKINI BOTTOM,SW, XS-S-M-L-XL ,N/A,,SI,N/A,N/A,TE00000352,,LYCRA NAVY 390 VITA COL 60043 ADMIRAL,1.50,LYCRA,TEN0007435,,LYCRA BAHIA ANTIQUE ECRU COL 120910,1.56,N/A,N/A,N/A,SOLIDO,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TRAZO,SOLIDO,,X,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,SOLIDO,OK MARQUILLA ,,,,,nuevo,,WOMEN BIKINI BOTTOM KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",,OK,,,WOMEN BIKINI BOTTOM KNITTED,"78% RECYCLED POLYAMIDE
22% ELASTANE",KNITTED,,,,,,,,,,,,,,,,
99,,MD04298,PT04538,,,,,,LAST FRONTIER PANTS,SE RETOMA EN RESORT 27,OSMAN,CANCELADO,SINDY VASQUEZ,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TEN0007502,,"SOLID COTTON VOILE, 1161 ADALBERTO, COL. ANTQUE ECRU",1.35,-,,#N/A,#N/A,#N/A,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,CANCELADO,CANCELADO,,X,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,solo cambio largo,,WOMEN PANT IN WOVEN FABRIC,100% VISCOSE,WOVEN,,,,,,,,,,,,,,,,,,,,,,,,
100,,MD04246,PT04539,CARGO GUAYABERA,,,,PT03851,ECRU CALIDA GUAYABERA SS26,EN PROCESO,OSMAN,TERMINACION EN CONFECCION,YULEIMI LUCUMI,,TOPS,SHIRT,TP, 0-2-4-6-8-10-12 ,,,,N/A,N/A,te00011850,,"EYELET COTTON LINEN, ART. 20763 - BROCHE COL.MILITARY GREEN",,EYELET COTTON,,#N/A,#N/A,#N/A,N/A,SI,N/A,UBICACIÓN EN TRAZO,,,,,,,,,,,,,,,,OK,,,,,#N/A,#N/A,,UBICACIÓN TRAZO,UBICACIÓN EN TRAZO,,X,2.13 MT,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NUEVO
REVISAR ",,UBICACIÓN EN TRAZO,OK MARQUILLA ,,,,,cambio,,WOMEN SHIRT IN WOVEN FABRIC,"70% POLYESTER
30% COTTON",WOVEN,N/A,,OK,,,WOMEN SHIRT IN WOVEN FABRIC,"70% POLYESTER
30% COTTON",WOVEN,,,,,,,,,,,,,,,,
101,,MD04247,PT04540,ECRU/WINE SENSORY TAPESTRY TUNIC DRESS,,,,PT03420,GREEN/CAMEL SENSORY TAPESTRY TUNIC DRESS WS26,EN PROCESO,MARGARITA,TERMINADO,SONIA QUIÑONEZ,,DRESSES,TUNIC,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012450,,"PRINTED ECO GEORGETTE art.VIK058N/FSC RATTI, WS27 WILD HORSES ECRU/WINE 80CMS",1.35,ECO GEORGETTE,N/A,N/A,N/A,N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,REPROGRAMACIÓN MOD ARTE,MODIFICACIÓN DE ARTE,"EL ANCHO ES MENOR, NO SE TOMARA DIRECTO",X,3.79MTS,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,"Ajustar  posterior con la tira  elastico,  para que el zurcido  se mire  bonito.",,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,igual,,WOMEN TUNIC DRESS IN WOVEN FABRIC,100% VISCOSE,WOVEN,N/A,,OK,,,WOMEN TUNIC DRESS IN WOVEN FABRIC,100% VISCOSE,WOVEN,,,,,,,,,,,,,,,,
102,,MD04248,PT04541,GOLDEN HOUR DRESS,,,N/A,N/A,N/A,EN PROCESO,BURGOS,TERMINADO,KAREN RENGIFO,OK FOTO PRENDA,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012455,,PRINTED LIGHT LINEN art.LIGHT LINEN W0448FEB - CLERICI WS27 WILD HORSES ECRU/WINE,1.45,RIB/LINEN,,#N/A,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,,PT03031,ECRU MARINER MAXI DRESS SV25,PARAMETRIZACIÓN,MODIFICACIÓN DE ARTE,,X,"TOP: 0.56 MT
FALDA: 2.74 MT",,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SV26 #137 PT03031 ECRU  MARINER  MAXI DRESS OT01559
",,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,"EN ESPERA, IGUAL",,WOMEN DRESS IN WOVEN FABRIC,"70% LINEN
19% POLYESTER
10% COTTON
1% ELASTANE
",WOVEN,N/A,,OK,,,WOMEN DRESS IN WOVEN FABRIC,"70% LINEN
19% POLYESTER
10% COTTON
1% ELASTANE
",WOVEN,,,,,,,,,,,,,,,,
103,,MD04249,PT04542,GOLDEN EARTH MAXI DRESS,,,,PT01717,MARA MAGIC ANKLE DRESS WS24,EN PROCESO,BURGOS,TERMINADO,MARIA EUGENIA SARRIA,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012481,,"PRINTED COTTON VOILE, art.OROSEI - LISA, WS27 LICUALA ENVIROMENT MUSTARD/ECRU",1.42,COTTON VOILE,,#N/A,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,OK,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,,X,2 MT,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,NUEVO,,WOMEN DRESS IN WOVEN FABRIC,100% COTTON,WOVEN,,,,,,,,,,,,,,,,,,,,,,,,
104,,MD04250,PT04543,ECRU/BLACK LAST FRONTIER PANT,,,,,LAST FRONTIER PANTS,EN PROCESO,OSMAN,TERMINADO,AISURY QUINTERO,OK FOTO EN AUDACES,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012473,,"PRINTED LIGHT POPLIN, art.CAMBRIDGE - LISA, WS27 MAPUCHE EMBROIDERIES ECRU/BLACK 57CMS",1.42,LIGHT POPLIN,,#N/A,#N/A,#N/A,SI,N/A,N/A,MODIFICACIÓN DE ARTE,,,,,,,,,,,,,SI,,,,,,,,#N/A,#N/A,,TECNICO,MODIFICACIÓN DE ARTE,"ES MAS LARGO Y UBI EN TRAZO, NO PASA DIRECTO",X,,,,,,X,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MODIFICACIÓN DE ARTE,OK MARQUILLA ,,,,,cambio largo,,WOMEN PANT IN WOVEN FABRIC,100% COTTON,WOVEN,N/A,,OK,,,,,,,,,,,,,,,,,,,,,
